bank_name_code,bank_name_rus,bank_name,bin,range_low,range_high
Agro,,Open-End JSC Agrobank,476833,4768330000000000000,4768339999999999999
jsc_sarovbusinessbank,,JSC SAROVBUSINESSBANK,476953,4769530000000000000,4769539999999999999
vtb,Банк ВТБ (ПАО),VTB,476989,4769890000000000000,4769899999999999999
credit_union_payment_center,РНКО Платежный центр,Credit Union Payment Center (LLC),476992,4769920000000000000,4769929999999999999
bbr_bank,,JSC BBR Bank,476997,4769970000000000000,4769971079999999999
bbr_bank,,JSC BBR Bank,476997,4769971080000000000,4769971479999999999
bbr_bank,,JSC BBR Bank,476997,4769971480000000000,4769971879999999999
garant_invest,,Garant Invest Bank CJS,476997,4769971880000000000,4769971899999999999
garant_invest,,Garant Invest Bank CJS,476997,4769971900000000000,4769971919999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476997,4769971920000000000,4769971929999999999
tatsocbank,,Tatsotsbank CJSC,476997,4769971930000000000,4769971939999999999
tatsocbank,,Tatsotsbank CJSC,476997,4769971960000000000,4769971969999999999
realist_bank_jsc,,Realist Bank JSC,476997,4769971970000000000,4769971979999999999
realist_bank_jsc,,Realist Bank JSC,476997,4769971980000000000,4769971989999999999
qiwi_ru,QIWI Банк,QIWI Bank (JSC),476997,4769971990000000000,4769972189999999999
transkapital,ТрансКапиталБанк,Transkapitalbank,476997,4769972190000000000,4769972199999999999
transkapital,ТрансКапиталБанк,Transkapitalbank,476997,4769972200000000000,4769972209999999999
transkapital,ТрансКапиталБанк,Transkapitalbank,476997,4769972210000000000,4769972239999999999
transkapital,ТрансКапиталБанк,Transkapitalbank,476997,4769972240000000000,4769972259999999999
rosbank,Росбанк,PJSC Rosbank,476997,4769972260000000000,4769972859999999999
transkapital,ТрансКапиталБанк,Transkapitalbank,476997,4769972860000000000,4769972869999999999
ojsc_cb_accept,,OJSC CB Accept,476997,4769972870000000000,4769973869999999999
ojsc_cb_accept,,OJSC CB Accept,476997,4769973870000000000,4769974869999999999
ojsc_cb_accept,,OJSC CB Accept,476997,4769974870000000000,4769975869999999999
levoberezhny,Банк Левобережный,Levoberezhny Bank (PJSC),476997,4769975870000000000,4769975879999999999
levoberezhny,Банк Левобережный,Levoberezhny Bank (PJSC),476997,4769975880000000000,4769975889999999999
levoberezhny,Банк Левобережный,Levoberezhny Bank (PJSC),476997,4769975890000000000,4769975899999999999
levoberezhny,Банк Левобережный,Levoberezhny Bank (PJSC),476997,4769975900000000000,4769975909999999999
levoberezhny,Банк Левобережный,Levoberezhny Bank (PJSC),476997,4769975910000000000,4769975919999999999
transkapital,ТрансКапиталБанк,Transkapitalbank,476997,4769975920000000000,4769975939999999999
transkapital,ТрансКапиталБанк,Transkapitalbank,476997,4769975940000000000,4769975949999999999
transkapital,ТрансКапиталБанк,Transkapitalbank,476997,4769975950000000000,4769975959999999999
transkapital,ТрансКапиталБанк,Transkapitalbank,476997,4769975960000000000,4769975969999999999
transkapital,ТрансКапиталБанк,Transkapitalbank,476997,4769975970000000000,4769975979999999999
transkapital,ТрансКапиталБанк,Transkapitalbank,476997,4769975980000000000,4769975999999999999
transkapital,ТрансКапиталБанк,Transkapitalbank,476997,4769976000000000000,4769976009999999999
absolut_bank_pao,,Absolut Bank (PAO),476997,4769976010000000000,4769976019999999999
bank_zenit,Банк ЗЕНИТ,Bank Zenit,476997,4769976020000000000,4769976029999999999
pjsc_bank_aleksandrovsky,,PJSC Bank Aleksandrovsky,476997,4769976030000000000,4769976129999999999
pjsc_bank_aleksandrovsky,,PJSC Bank Aleksandrovsky,476997,4769976130000000000,4769976229999999999
pjsc_bank_aleksandrovsky,,PJSC Bank Aleksandrovsky,476997,4769976230000000000,4769976329999999999
pjsc_bank_aleksandrovsky,,PJSC Bank Aleksandrovsky,476997,4769976330000000000,4769976429999999999
pjsc_scb_metallinvestbank,,PJSC SCB Metallinvestbank,476997,4769976430000000000,4769978429999999999
pjsc_scb_metallinvestbank,,PJSC SCB Metallinvestbank,476997,4769978430000000000,4769978439999999999
databank,,"Joint-Stock Company ""Databank""",476997,4769978440000000000,4769978469999999999
databank,,"Joint-Stock Company ""Databank""",476997,4769978470000000000,4769978479999999999
databank,,"Joint-Stock Company ""Databank""",476997,4769978480000000000,4769978489999999999
sber,СБЕРБАНК,sber,476997,4769978490000000000,4769978519999999999
locko,,CB Locko Bank (OOO),476997,4769978520000000000,4769978619999999999
locko,,CB Locko Bank (OOO),476997,4769978620000000000,4769978719999999999
locko,,CB Locko Bank (OOO),476997,4769978720000000000,4769978819999999999
ojsc_business_investment_bank_euroalliance,,OJSC Business Investment Bank Euroalliance,476997,4769978820000000000,4769978839999999999
ojsc_business_investment_bank_euroalliance,,OJSC Business Investment Bank Euroalliance,476997,4769978840000000000,4769978849999999999
ojsc_business_investment_bank_euroalliance,,OJSC Business Investment Bank Euroalliance,476997,4769978850000000000,4769978889999999999
locko,,CB Locko Bank (OOO),476997,4769978890000000000,4769978989999999999
locko,,CB Locko Bank (OOO),476997,4769978990000000000,4769979089999999999
almazergienbank,,Almazergienbank,476997,4769979090000000000,4769979099999999999
absolut_bank_pao,,Absolut Bank (PAO),476997,4769979210000000000,4769979769999999999
absolut_bank_pao,,Absolut Bank (PAO),476997,4769979770000000000,4769979829999999999
absolut_bank_pao,,Absolut Bank (PAO),476997,4769979830000000000,4769979999999999999
absolut_bank_pao,,Absolut Bank (PAO),476998,4769980000000000000,4769980389999999999
absolut_bank_pao,,Absolut Bank (PAO),476998,4769980390000000000,4769984779999999999
absolut_bank_pao,,Absolut Bank (PAO),476998,4769984780000000000,4769985339999999999
absolut_bank_pao,,Absolut Bank (PAO),476998,4769985340000000000,4769985349999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769985350000000000,4769985549999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769985550000000000,4769985559999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769985560000000000,4769985569999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769985570000000000,4769985669999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769985670000000000,4769985719999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769985720000000000,4769985729999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769985730000000000,4769985769999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769985770000000000,4769985869999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769985870000000000,4769985969999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769985970000000000,4769986069999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769986070000000000,4769986079999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769986080000000000,4769986279999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769986280000000000,4769986379999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769986380000000000,4769986479999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769986480000000000,4769986579999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769986580000000000,4769986599999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769986600000000000,4769986639999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769986640000000000,4769986659999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769986660000000000,4769986899999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769986900000000000,4769986909999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769986910000000000,4769986919999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769986920000000000,4769986929999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769986930000000000,4769986939999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769986940000000000,4769986949999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769986950000000000,4769986959999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769986960000000000,4769986999999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769987000000000000,4769987049999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769987050000000000,4769987089999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769987090000000000,4769987129999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769987130000000000,4769987169999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769987170000000000,4769987209999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769987210000000000,4769987219999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769987220000000000,4769987409999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769987410000000000,4769987419999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769987420000000000,4769987429999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769987430000000000,4769987439999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769987440000000000,4769987539999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769987540000000000,4769987639999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769987640000000000,4769987939999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769987940000000000,4769988249999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769988250000000000,4769988269999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769988270000000000,4769988409999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769988410000000000,4769988419999999999
severgazbank,,JOINT-STOCK COMPANY SEVERGAZBANK,476998,4769988420000000000,4769988519999999999
rosselkhozbank,,Joint Stock Company Russian Agricultural Bank JSC Rosselkhozbank,476998,4769988520000000000,4769988529999999999
moscow_industrial_bank,Московский Индустриальный Банк,JSCB Moscow Industrial Bank,476998,4769988530000000000,4769988609999999999
moscow_industrial_bank,Московский Индустриальный Банк,JSCB Moscow Industrial Bank,476998,4769988610000000000,4769988659999999999
chelindbank,Челиндбанк,Chelindbank,476998,4769988660000000000,4769988669999999999
tavrichesky_bank,,Tavrichesky Bank (JSC),476998,4769988670000000000,4769988679999999999
tavrichesky_bank,,Tavrichesky Bank (JSC),476998,4769988680000000000,4769988689999999999
tavrichesky_bank,,Tavrichesky Bank (JSC),476998,4769988690000000000,4769988709999999999
tavrichesky_bank,,Tavrichesky Bank (JSC),476999,4769990510000000000,4769990809999999999
tavrichesky_bank,,Tavrichesky Bank (JSC),476999,4769990810000000000,4769991109999999999
tavrichesky_bank,,Tavrichesky Bank (JSC),476999,4769991110000000000,4769991409999999999
tavrichesky_bank,,Tavrichesky Bank (JSC),476999,4769991410000000000,4769991709999999999
tavrichesky_bank,,Tavrichesky Bank (JSC),476999,4769991710000000000,4769992009999999999
tavrichesky_bank,,Tavrichesky Bank (JSC),476999,4769992010000000000,4769992309999999999
gazprom,Газпромбанк,GazpromBank (Joint-Stock Company),476999,4769992310000000000,4769992409999999999
sber,СБЕРБАНК,sber,476999,4769992410000000000,4769992609999999999
pao_kb_vostochnyj,,Orient Express Bank,476999,4769992610000000000,4769992909999999999
togliattikhimbank_jsc,,Togliattikhimbank JSC,476999,4769992920000000000,4769992939999999999
togliattikhimbank_jsc,,Togliattikhimbank JSC,476999,4769992940000000000,4769992959999999999
tavrichesky_bank,,Tavrichesky Bank (JSC),476999,4769992960000000000,4769992969999999999
tavrichesky_bank,,Tavrichesky Bank (JSC),476999,4769992970000000000,4769992979999999999
almazergienbank,,Almazergienbank,476999,4769992980000000000,4769992989999999999
sber,СБЕРБАНК,sber,476999,4769992990000000000,4769992999999999999
vtb,Банк ВТБ (ПАО),VTB,476999,4769993000000000000,4769993099999999999
vtb,Банк ВТБ (ПАО),VTB,476999,4769993100000000000,4769993199999999999
sber,СБЕРБАНК,sber,476999,4769993200000000000,4769993219999999999
jsc_petersburg_social_commercial_bank,,JSC Petersburg Social Commercial Bank,476999,4769993220000000000,4769993229999999999
jsc_petersburg_social_commercial_bank,,JSC Petersburg Social Commercial Bank,476999,4769993230000000000,4769993239999999999
jsc_petersburg_social_commercial_bank,,JSC Petersburg Social Commercial Bank,476999,4769993240000000000,4769993249999999999
jsc_petersburg_social_commercial_bank,,JSC Petersburg Social Commercial Bank,476999,4769993250000000000,4769993269999999999
jsc_petersburg_social_commercial_bank,,JSC Petersburg Social Commercial Bank,476999,4769993270000000000,4769993279999999999
jsc_petersburg_social_commercial_bank,,JSC Petersburg Social Commercial Bank,476999,4769993280000000000,4769993289999999999
alfa,Альфа-Банк,Joint Stock Company Alfa-Bank,476999,4769993290000000000,4769993299999999999
otkritie,Банк Открытие,Public Joint-Stock Company Bank Otkritie Financial Corporation,476999,4769993300000000000,4769993309999999999
homecredit,Банк Хоум Кредит,LLC Home Credit and Finance Bank,476999,4769993310000000000,4769993409999999999
homecredit,Банк Хоум Кредит,LLC Home Credit and Finance Bank,476999,4769993410000000000,4769993509999999999
homecredit,Банк Хоум Кредит,LLC Home Credit and Finance Bank,476999,4769993510000000000,4769993519999999999
skb,СКБ-Банк,JSCB of Support to Commerce and Business SKB Bank,476999,4769993520000000000,4769993529999999999
unicredit,ЮниКредит Банк,AO UniCredit Bank,476999,4769993530000000000,4769993549999999999
unicredit,ЮниКредит Банк,AO UniCredit Bank,476999,4769993550000000000,4769993559999999999
surgutneftegasbank,,JSC Bank SNGB,476999,4769993560000000000,4769993569999999999
maritime_bank,,Maritime Bank (OJSC),476999,4769993570000000000,4769993599999999999
maritime_bank,,Maritime Bank (OJSC),476999,4769993600000000000,4769993629999999999
maritime_bank,,Maritime Bank (OJSC),476999,4769993630000000000,4769993659999999999
alfa,Альфа-Банк,Joint Stock Company Alfa-Bank,476999,4769993660000000000,4769993719999999999
bank_dom_rf,,Joint Stock Company Bank DOM.RF,476999,4769993720000000000,4769993729999999999
credit_ural_bank,КредитУралБанк,Credit Ural Bank,476999,4769993730000000000,4769993739999999999
credit_union_payment_center,РНКО Платежный центр,Credit Union Payment Center (LLC),476999,4769993750000000000,4769993829999999999
